seed,sl_model,rr_multiple,composition,n_symbols,gate,n_gates,n_trades,trades_per_year,win_pct,sl_pct,expectancy_r,max_losing_streak,profit_factor
ATR1,SL_ATR_1_0,2.0,top15_win,15,distance_from_last_impulse_atr>=1.5,1,920,131.5,0.3826,0.6174,0.1478,17,1.239
ATR1,SL_ATR_1_0,2.0,top15_exp,15,distance_from_last_impulse_atr>=1.5,1,920,131.5,0.3826,0.6174,0.1478,17,1.239
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2225,318.1,0.3825,0.6171,0.1478,14,1.239
ATR1,SL_ATR_1_0,2.0,top20_win,20,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2196,313.9,0.3825,0.617,0.1479,14,1.24
ATR1,SL_ATR_1_0,2.0,top20_exp,20,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2196,313.9,0.3825,0.617,0.1479,14,1.24
ATR1,SL_ATR_1_0,2.0,top20_win,20,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,2364,337.9,0.3824,0.6172,0.1476,16,1.239
ATR1,SL_ATR_1_0,2.0,top20_exp,20,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,2364,337.9,0.3824,0.6172,0.1476,16,1.239
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1734,247.9,0.3824,0.6176,0.1471,19,1.238
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1734,247.9,0.3824,0.6176,0.1471,19,1.238
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=3,1,2456,351.1,0.3823,0.6177,0.147,16,1.238
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,trend_age_impulses>=3,1,2333,333.5,0.3823,0.6177,0.147,19,1.238
ATR1,SL_ATR_1_0,2.0,top21_win,21,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,2132,304.8,0.3823,0.6177,0.1468,14,1.238
ATR1,SL_ATR_1_0,2.0,top21_exp,21,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,2132,304.8,0.3823,0.6177,0.1468,14,1.238
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1245,178.0,0.3823,0.6161,0.1492,13,1.242
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1164,166.4,0.3823,0.6168,0.1485,10,1.241
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,aoi_far_edge_atr>=1.0,1,1151,164.5,0.3823,0.6177,0.1468,24,1.238
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,break_close_location>=0.65,1,858,122.7,0.3823,0.6177,0.1469,14,1.238
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,distance_to_next_htf_obstacle_atr>=0.25,1,837,119.7,0.3823,0.6165,0.148,13,1.24
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,distance_from_last_impulse_atr>=0.5,1,1167,166.8,0.3822,0.6178,0.1465,11,1.237
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,break_close_location>=0.7,1,2400,343.1,0.3821,0.6175,0.1466,14,1.237
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,signal_candle_opposite_extreme_atr>=0.35,1,2010,287.3,0.3821,0.6179,0.1463,20,1.237
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=4,1,1874,267.9,0.3821,0.6179,0.1462,22,1.237
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,bars_between_retest_and_break<=2,1,1353,193.4,0.3821,0.6179,0.1463,16,1.237
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,max_retest_penetration_atr<=1.0,1,1196,171.0,0.3821,0.6179,0.1463,14,1.237
ATR1,SL_ATR_1_0,2.0,top20_win,20,max_retest_penetration_atr<=1.25,1,2974,425.1,0.382,0.6177,0.1462,12,1.237
ATR1,SL_ATR_1_0,2.0,top20_exp,20,max_retest_penetration_atr<=1.25,1,2974,425.1,0.382,0.6177,0.1462,12,1.237
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,bars_between_retest_and_break<=1,1,2508,358.5,0.382,0.6176,0.1463,12,1.237
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,2186,312.5,0.382,0.618,0.1459,16,1.236
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,2005,286.6,0.382,0.618,0.1461,16,1.236
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,1869,267.2,0.382,0.618,0.1461,16,1.236
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,trend_age_impulses>=5,1,1479,211.4,0.382,0.618,0.146,18,1.236
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,aoi_near_edge_atr>=0.25,1,1330,190.1,0.382,0.6173,0.1472,16,1.239
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,aoi_near_edge_atr>=0.5 & bars_between_retest_and_break<=3,2,911,130.2,0.382,0.618,0.146,11,1.236
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,869,124.2,0.382,0.6168,0.1471,13,1.238
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_per_sym,5,bars_between_retest_and_break<=3,1,801,114.5,0.382,0.618,0.1461,15,1.236
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,2414,345.1,0.3819,0.6176,0.1462,16,1.237
ATR1,SL_ATR_1_0,2.0,top21_win,21,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,2058,294.2,0.3819,0.6181,0.1458,16,1.236
ATR1,SL_ATR_1_0,2.0,top21_exp,21,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,2058,294.2,0.3819,0.6181,0.1458,16,1.236
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1927,275.5,0.3819,0.6181,0.1458,15,1.236
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,1325,189.4,0.3819,0.6181,0.1457,11,1.236
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_per_sym,6,htf_range_size_mid_atr>=15,1,940,134.4,0.3819,0.6181,0.1457,12,1.236
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=1,1,2449,350.1,0.3818,0.6178,0.1457,11,1.236
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=1,1,2449,350.1,0.3818,0.6178,0.1457,11,1.236
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,max_retest_penetration_atr<=1.25,1,1967,281.2,0.3818,0.6182,0.1454,16,1.235
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1485,212.3,0.3818,0.6182,0.1455,12,1.235
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,1294,185.0,0.3818,0.6182,0.1453,16,1.235
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,aoi_far_edge_atr>=1.5,1,736,105.2,0.3818,0.6182,0.1454,11,1.235
ATR1,SL_ATR_1_0,2.0,top20_win,20,trend_age_impulses>=5,1,2413,345.0,0.3817,0.6183,0.145,14,1.235
ATR1,SL_ATR_1_0,2.0,top20_exp,20,trend_age_impulses>=5,1,2413,345.0,0.3817,0.6183,0.145,14,1.235
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1467,209.7,0.3817,0.6183,0.1452,18,1.235
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=4,1,993,142.0,0.3817,0.6173,0.1459,15,1.236
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,951,136.0,0.3817,0.6172,0.147,11,1.238
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,951,136.0,0.3817,0.6172,0.147,11,1.238
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,841,120.2,0.3817,0.6171,0.1461,13,1.237
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,744,106.4,0.3817,0.6169,0.1463,11,1.237
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,distance_from_last_impulse_atr>=0.5,1,2015,288.1,0.3816,0.6184,0.1449,13,1.234
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1402,200.4,0.3816,0.6184,0.1448,18,1.234
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1373,196.3,0.3816,0.6184,0.1449,17,1.234
ATR1,SL_ATR_1_0,2.0,top12_win,12,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,870,124.4,0.3816,0.6184,0.1448,11,1.234
ATR1,SL_ATR_1_0,2.0,top12_win,12,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,870,124.4,0.3816,0.6184,0.1448,11,1.234
ATR1,SL_ATR_1_0,2.0,top12_exp,12,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,870,124.4,0.3816,0.6184,0.1448,11,1.234
ATR1,SL_ATR_1_0,2.0,top12_exp,12,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,870,124.4,0.3816,0.6184,0.1448,11,1.234
ATR1,SL_ATR_1_0,2.0,top21_win,21,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,2666,381.1,0.3815,0.6182,0.1447,16,1.234
ATR1,SL_ATR_1_0,2.0,top21_exp,21,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,2666,381.1,0.3815,0.6182,0.1447,16,1.234
ATR1,SL_ATR_1_0,2.0,top21_win,21,break_close_location>=0.7,1,2498,357.1,0.3815,0.6181,0.1449,15,1.234
ATR1,SL_ATR_1_0,2.0,top21_exp,21,break_close_location>=0.7,1,2498,357.1,0.3815,0.6181,0.1449,15,1.234
ATR1,SL_ATR_1_0,2.0,top12_win,12,distance_from_last_impulse_atr>=0.5,1,1523,217.7,0.3815,0.6185,0.1445,14,1.234
ATR1,SL_ATR_1_0,2.0,top12_exp,12,distance_from_last_impulse_atr>=0.5,1,1523,217.7,0.3815,0.6185,0.1445,14,1.234
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=2,1,878,125.5,0.3815,0.6173,0.1456,11,1.236
ATR1,SL_ATR_1_0,2.0,top21_win,21,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2900,414.6,0.3814,0.6183,0.1444,19,1.234
ATR1,SL_ATR_1_0,2.0,top21_exp,21,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2900,414.6,0.3814,0.6183,0.1444,19,1.234
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,signal_candle_opposite_extreme_atr>=0.35,1,2331,333.2,0.3814,0.6186,0.1441,20,1.233
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,2082,297.6,0.3814,0.6186,0.1441,16,1.233
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,signal_candle_opposite_extreme_atr>=0.25,1,2066,295.3,0.3814,0.6186,0.1442,20,1.233
ATR1,SL_ATR_1_0,2.0,top21_win,21,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,2016,288.2,0.3814,0.6181,0.1448,17,1.234
ATR1,SL_ATR_1_0,2.0,top21_exp,21,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,2016,288.2,0.3814,0.6181,0.1448,17,1.234
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,1311,187.4,0.3814,0.6186,0.1442,14,1.233
ATR1,SL_ATR_1_0,2.0,grp_eur_pairs_per_sym,5,break_close_location>=0.5,1,776,110.9,0.3814,0.6173,0.1454,10,1.236
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,aoi_near_edge_atr>=0.5,1,1091,156.0,0.3813,0.6187,0.1439,13,1.233
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,htf_range_size_mid_atr>=10,1,2925,418.1,0.3812,0.6188,0.1436,17,1.232
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,2836,405.4,0.3812,0.6185,0.1438,14,1.233
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,break_close_location>=0.5,1,2665,381.0,0.3812,0.6188,0.1437,16,1.232
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1776,253.9,0.3812,0.6188,0.1436,14,1.232
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1582,226.2,0.3812,0.6188,0.1435,17,1.232
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,max_retest_penetration_atr<=1.5,1,1574,225.0,0.3812,0.6188,0.1436,14,1.232
ATR1,SL_ATR_1_0,2.0,top21_win,21,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,1414,202.1,0.3812,0.6188,0.1436,18,1.232
ATR1,SL_ATR_1_0,2.0,top21_exp,21,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,1414,202.1,0.3812,0.6188,0.1436,18,1.232
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_per_sym,6,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,850,121.5,0.3812,0.6188,0.1435,18,1.232
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=1,1,766,109.5,0.3812,0.6175,0.1447,11,1.234
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,signal_candle_opposite_extreme_atr>=0.5,1,3094,442.3,0.3811,0.6189,0.1432,18,1.231
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1556,222.4,0.3811,0.6176,0.145,14,1.235
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,distance_to_next_htf_obstacle_atr>=0.5 & break_close_location>=0.65,2,1375,196.6,0.3811,0.6189,0.1433,17,1.231
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_per_sym,5,signal_candle_opposite_extreme_atr>=0.35,1,900,128.7,0.3811,0.6189,0.1433,14,1.232
ATR1,SL_ATR_1_0,2.0,grp_eur_pairs_per_sym,5,bars_between_retest_and_break<=3,1,719,102.8,0.3811,0.6175,0.1445,11,1.234
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2226,318.2,0.381,0.619,0.1429,16,1.231
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,max_retest_penetration_atr<=1.5,1,2189,312.9,0.381,0.619,0.143,17,1.231
ATR1,SL_ATR_1_0,2.0,top20_win,20,aoi_near_edge_atr>=0.5,1,1108,158.4,0.3809,0.6191,0.1426,18,1.23
ATR1,SL_ATR_1_0,2.0,top20_exp,20,aoi_near_edge_atr>=0.5,1,1108,158.4,0.3809,0.6191,0.1426,18,1.23
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,max_retest_penetration_atr<=0.5,1,982,140.4,0.3809,0.6191,0.1426,9,1.23
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,trend_age_impulses>=3,1,2828,404.3,0.3808,0.6192,0.1425,16,1.23
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,no_gate,0,2442,349.1,0.3808,0.6192,0.1425,20,1.23
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,2319,331.5,0.3808,0.6188,0.1427,14,1.231
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,2319,331.5,0.3808,0.6188,0.1427,14,1.231
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,1539,220.0,0.3808,0.6192,0.1423,18,1.23
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny_open,7,signal_candle_opposite_extreme_atr>=0.35,1,898,128.4,0.3808,0.6169,0.1455,11,1.236
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,bars_between_retest_and_break<=3,1,1458,208.4,0.3807,0.6193,0.142,18,1.229
ATR1,SL_ATR_1_0,2.0,top21_win,21,signal_candle_opposite_extreme_atr>=0.5,1,3161,451.9,0.3806,0.6194,0.1417,18,1.229
ATR1,SL_ATR_1_0,2.0,top21_exp,21,signal_candle_opposite_extreme_atr>=0.5,1,3161,451.9,0.3806,0.6194,0.1417,18,1.229
ATR1,SL_ATR_1_0,2.0,top21_win,21,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2304,329.4,0.3806,0.6189,0.1423,14,1.23
ATR1,SL_ATR_1_0,2.0,top21_exp,21,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2304,329.4,0.3806,0.6189,0.1423,14,1.23
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,distance_to_next_htf_obstacle_atr>=0.25 & signal_candle_opposite_extreme_atr>=0.35,2,1637,234.0,0.3806,0.6182,0.1434,12,1.232
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,1248,178.4,0.3806,0.6194,0.1418,14,1.229
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1043,149.1,0.3806,0.6194,0.1419,15,1.229
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,break_close_location>=0.5,1,1001,143.1,0.3806,0.6184,0.1427,16,1.231
ATR1,SL_ATR_1_0,2.0,top20_win,20,signal_candle_opposite_extreme_atr>=0.35,1,3414,488.0,0.3805,0.6192,0.1417,14,1.229
ATR1,SL_ATR_1_0,2.0,top20_exp,20,signal_candle_opposite_extreme_atr>=0.35,1,3414,488.0,0.3805,0.6192,0.1417,14,1.229
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,2783,397.8,0.3805,0.6191,0.1419,13,1.229
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,2783,397.8,0.3805,0.6191,0.1419,13,1.229
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,htf_range_size_mid_atr>=15,1,2465,352.4,0.3805,0.6195,0.1416,13,1.229
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,max_retest_penetration_atr<=1.0,1,2008,287.1,0.3805,0.6195,0.1414,15,1.228
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1879,268.6,0.3805,0.6195,0.1416,16,1.229
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,1745,249.5,0.3805,0.6195,0.1415,16,1.228
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,htf_range_size_mid_atr>=10,1,1716,245.3,0.3805,0.6195,0.1416,17,1.229
ATR1,SL_ATR_1_0,2.0,top12_tpy,12,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.5,2,1188,169.8,0.3805,0.6195,0.1414,17,1.228
ATR1,SL_ATR_1_0,2.0,top21_win,21,break_close_location>=0.5,1,3499,500.2,0.3804,0.6193,0.1414,13,1.228
ATR1,SL_ATR_1_0,2.0,top21_exp,21,break_close_location>=0.5,1,3499,500.2,0.3804,0.6193,0.1414,13,1.228
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,break_close_location>=0.5,1,3362,480.6,0.3804,0.6193,0.1415,14,1.229
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,2739,391.6,0.3804,0.6192,0.1416,12,1.229
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,2739,391.6,0.3804,0.6192,0.1416,12,1.229
ATR1,SL_ATR_1_0,2.0,top21_win,21,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,2495,356.7,0.3804,0.6192,0.1414,17,1.228
ATR1,SL_ATR_1_0,2.0,top21_exp,21,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,2495,356.7,0.3804,0.6192,0.1414,17,1.228
ATR1,SL_ATR_1_0,2.0,top10_tpy,10,aoi_far_edge_atr>=1.0,1,2032,290.5,0.3804,0.6196,0.1412,20,1.228
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1861,266.0,0.3804,0.6196,0.1413,13,1.228
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1861,266.0,0.3804,0.6196,0.1413,13,1.228
ATR1,SL_ATR_1_0,2.0,top15_win,15,htf_range_size_mid_atr>=20,1,1572,224.7,0.3804,0.6196,0.1412,16,1.228
ATR1,SL_ATR_1_0,2.0,top15_exp,15,htf_range_size_mid_atr>=20,1,1572,224.7,0.3804,0.6196,0.1412,16,1.228
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,aoi_near_edge_atr>=0.5,1,1175,168.0,0.3804,0.6196,0.1413,19,1.228
ATR1,SL_ATR_1_0,2.0,top20_win,20,aoi_near_edge_atr>=0.5 & bars_between_retest_and_break<=3,2,936,133.8,0.3803,0.6197,0.141,15,1.228
ATR1,SL_ATR_1_0,2.0,top20_exp,20,aoi_near_edge_atr>=0.5 & bars_between_retest_and_break<=3,2,936,133.8,0.3803,0.6197,0.141,15,1.228
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_per_sym,6,break_close_location>=0.65,1,823,117.7,0.3803,0.6197,0.1409,16,1.227
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,710,101.5,0.3803,0.6183,0.1434,12,1.232
ATR1,SL_ATR_1_0,2.0,top20_win,20,htf_range_size_mid_atr>=10,1,3643,520.8,0.3802,0.6195,0.1408,13,1.227
ATR1,SL_ATR_1_0,2.0,top20_exp,20,htf_range_size_mid_atr>=10,1,3643,520.8,0.3802,0.6195,0.1408,13,1.227
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,2367,338.4,0.3802,0.6193,0.141,14,1.228
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,1073,153.4,0.3802,0.6198,0.1407,11,1.227
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,aoi_far_edge_atr>=1.5,1,797,113.9,0.3802,0.6198,0.1405,12,1.227
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,739,105.6,0.3802,0.6184,0.1419,16,1.229
ATR1,SL_ATR_1_0,2.0,top15_tpy,15,signal_candle_opposite_extreme_atr>=0.35,1,2773,396.4,0.3801,0.6199,0.1403,17,1.226
ATR1,SL_ATR_1_0,2.0,top21_win,21,bars_between_retest_and_break<=1,1,2594,370.8,0.3801,0.6195,0.1407,12,1.227
ATR1,SL_ATR_1_0,2.0,top21_exp,21,bars_between_retest_and_break<=1,1,2594,370.8,0.3801,0.6195,0.1407,12,1.227
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,2194,313.6,0.3801,0.6194,0.1408,14,1.227
ATR1,SL_ATR_1_0,2.0,top20_win,20,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,2147,306.9,0.3801,0.6195,0.1406,14,1.227
ATR1,SL_ATR_1_0,2.0,top20_exp,20,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,2147,306.9,0.3801,0.6195,0.1406,14,1.227
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1776,253.9,0.3801,0.6199,0.1402,16,1.226
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,break_close_location>=0.5,1,1560,223.0,0.3801,0.6199,0.1404,16,1.226
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1410,201.6,0.3801,0.6184,0.1423,25,1.23
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_per_sym,7,htf_range_size_mid_atr>=15,1,1005,143.7,0.3801,0.6199,0.1403,27,1.226
ATR1,SL_ATR_1_0,2.0,grp_eur_pairs_per_sym,5,bars_between_retest_and_break<=4,1,755,107.9,0.3801,0.6185,0.1415,11,1.229
ATR1,SL_ATR_1_0,2.0,top20_tpy,20,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2800,400.3,0.38,0.6196,0.1403,21,1.226
ATR1,SL_ATR_1_0,2.0,top20_win,20,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1729,247.2,0.38,0.62,0.14,14,1.226
ATR1,SL_ATR_1_0,2.0,top20_exp,20,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1729,247.2,0.38,0.62,0.14,14,1.226
