seed,sl_model,rr_multiple,group,window,extra_gate,n_hours,n_trades,trades_per_year,win_pct,sl_pct,timeout_pct,expectancy_r,max_losing_streak,profit_factor,type,portfolio_label,n_symbols,sym_windows,group_base
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,break_close_location>=0.687(p25),5.0,733,104.8,0.3765,0.6221,0.0014,0.1308,13,1.21,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bearish_htf_range_position_high>=0.232(p25),6.0,1258,179.8,0.376,0.624,0.0,0.128,16,1.205,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,asia,trend_age_bars_1h<=12.000(p75),6.0,742,106.1,0.376,0.624,0.0,0.128,18,1.205,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,htf_range_size_mid_atr>=16.714(p25),5.0,870,124.4,0.3759,0.6241,0.0,0.1276,14,1.204,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,htf_range_size_high_atr<=48.666(p75),5.0,798,114.1,0.3759,0.6216,0.0025,0.1312,12,1.211,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,recent_trend_payoff_atr_24h<=-0.381(p50),6.0,733,104.8,0.3752,0.6221,0.0027,0.1292,12,1.208,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_far_edge_atr>=1.439(p25),5.0,800,114.4,0.375,0.625,0.0,0.125,14,1.2,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,htf_range_size_mid_atr<=25.904(p75),5.0,811,115.9,0.3748,0.6227,0.0025,0.1279,12,1.205,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,session_directional_bias>=-1.133(p25),5.0,710,101.5,0.3746,0.6239,0.0014,0.1265,17,1.203,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_far_edge_atr>=1.439(p25),12.0,1829,261.5,0.3745,0.6255,0.0,0.1236,18,1.198,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,trend_age_impulses>=4.000(p25),5.0,928,132.7,0.3739,0.625,0.0011,0.1227,11,1.196,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,bullish_aoi_midpoint_range_position_mid<=0.728(p75),12.0,848,121.2,0.3738,0.625,0.0012,0.1236,15,1.198,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_far_edge_atr>=1.704(p50),12.0,1191,170.3,0.3736,0.6264,0.0,0.1209,17,1.193,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,recent_trend_payoff_atr_24h>=-2.282(p25),6.0,779,111.4,0.3736,0.6264,0.0,0.1207,14,1.193,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bearish_htf_range_position_mid>=0.189(p25),6.0,1499,214.3,0.3729,0.6264,0.0007,0.1197,16,1.191,,,,,
ATR1,SL_ATR_1_0,2.0,all,pre_london,session_directional_bias>=-0.388(p50),4.0,1116,159.5,0.3728,0.6272,0.0,0.1183,13,1.189,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,bars_between_retest_and_break<=2.000(p75),5.0,881,125.9,0.3723,0.6254,0.0023,0.12,17,1.192,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,retest_candle_body_penetration<=0.645(p75),6.0,801,114.5,0.372,0.628,0.0,0.1161,17,1.185,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_height_atr>=1.145(p25),5.0,777,111.1,0.3719,0.6281,0.0,0.1158,11,1.184,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,geo_aoi_height_atr>=1.145(p25),5.0,777,111.1,0.3719,0.6281,0.0,0.1158,11,1.184,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_near_edge_atr>=0.133(p25),5.0,856,122.4,0.3715,0.6273,0.0012,0.1166,18,1.186,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,break_impulse_range_atr>=0.775(p25),5.0,956,136.7,0.3713,0.6287,0.0,0.114,11,1.181,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,signal_candle_range_atr>=0.775(p25),5.0,956,136.7,0.3713,0.6287,0.0,0.114,11,1.181,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,bearish_htf_range_position_mid>=0.512(p50),4.0,722,103.2,0.3712,0.6288,0.0,0.1136,12,1.181,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,distance_to_next_htf_obstacle_atr>=0.228(p25),5.0,857,122.5,0.3711,0.6266,0.0023,0.1163,11,1.186,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,htf_range_size_high_atr<=48.666(p75),6.0,806,115.2,0.371,0.629,0.0,0.1129,16,1.179,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,break_impulse_range_atr>=1.054(p50),6.0,806,115.2,0.371,0.629,0.0,0.1129,15,1.179,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,signal_candle_range_atr>=1.054(p50),6.0,806,115.2,0.371,0.629,0.0,0.1129,15,1.179,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,trend_age_bars_1h<=12.000(p75),12.0,1954,279.3,0.371,0.6279,0.001,0.1145,18,1.182,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,recent_trend_payoff_atr_48h<=2.610(p75),6.0,1057,151.1,0.3709,0.6272,0.0019,0.1151,13,1.184,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,signal_candle_opposite_extreme_atr>=0.567(p25),5.0,882,126.1,0.3707,0.6293,0.0,0.1122,12,1.178,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,bearish_htf_range_position_mid>=0.189(p25),4.0,1117,159.7,0.3706,0.6285,0.0009,0.1132,12,1.18,,,,,
ATR1,SL_ATR_1_0,2.0,all,asia,bullish_htf_range_position_mid<=0.512(p50),6.0,964,137.8,0.3703,0.6297,0.0,0.111,13,1.176,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,signal_candle_opposite_extreme_atr>=1.167(p75),4.0,1240,177.3,0.3702,0.6298,0.0,0.1105,14,1.175,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,bearish_htf_range_position_high>=0.232(p25),4.0,932,133.2,0.3702,0.6298,0.0,0.1105,14,1.175,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,recent_trend_payoff_atr_48h>=-2.318(p25),6.0,773,110.5,0.37,0.63,0.0,0.11,18,1.175,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,trend_age_bars_1h<=0.000(p50),12.0,1749,250.0,0.3699,0.6289,0.0011,0.1113,17,1.177,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,asia,trend_age_impulses<=6.000(p75),6.0,792,113.2,0.3699,0.6301,0.0,0.1098,16,1.174,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,trend_age_bars_1h<=0.000(p25),12.0,1749,250.0,0.3699,0.6289,0.0011,0.1113,17,1.177,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_open,aoi_last_reaction_strength<=0.855(p50),4.0,730,104.4,0.3699,0.6301,0.0,0.1096,11,1.174,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,break_impulse_body_atr>=0.369(p25),6.0,760,108.6,0.3697,0.6303,0.0,0.1092,15,1.173,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,signal_candle_body_atr>=0.369(p25),6.0,760,108.6,0.3697,0.6303,0.0,0.1092,15,1.173,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,recent_trend_payoff_atr_48h<=2.610(p75),6.0,760,108.6,0.3697,0.6303,0.0,0.1092,15,1.173,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,recent_trend_payoff_atr_24h<=1.425(p75),6.0,1071,153.1,0.3697,0.6284,0.0019,0.1118,12,1.178,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,recent_trend_payoff_atr_24h<=1.425(p75),5.0,877,125.4,0.3694,0.6283,0.0023,0.1114,14,1.177,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,signal_candle_opposite_extreme_atr>=0.827(p50),6.0,704,100.6,0.3693,0.6307,0.0,0.108,13,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,distance_from_last_impulse_atr<=1.831(p75),6.0,769,109.9,0.3693,0.6307,0.0,0.1079,14,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,asia,distance_to_next_htf_obstacle_atr<=1.060(p75),6.0,821,117.4,0.3691,0.6309,0.0,0.1072,16,1.17,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,trend_age_impulses>=4.000(p25),6.0,1060,151.5,0.3689,0.6302,0.0009,0.1074,14,1.17,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,retest_candle_body_penetration<=0.645(p75),5.0,781,111.6,0.3688,0.63,0.0013,0.1086,14,1.172,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,geo_aoi_height_atr<=1.512(p75) & aoi_time_since_last_touch>=0.000(p50),4.0,705,100.8,0.3688,0.6298,0.0014,0.1076,13,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,aoi_height_atr<=1.512(p75) & aoi_time_since_last_touch>=0.000(p50),4.0,705,100.8,0.3688,0.6298,0.0014,0.1076,13,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,aoi_height_atr<=1.512(p75) & aoi_time_since_last_touch>=0.000(p25),4.0,705,100.8,0.3688,0.6298,0.0014,0.1076,13,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,geo_aoi_height_atr<=1.512(p75) & aoi_time_since_last_touch>=0.000(p25),4.0,705,100.8,0.3688,0.6298,0.0014,0.1076,13,1.171,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,htf_range_size_high_atr<=48.666(p75),6.0,936,133.8,0.3686,0.6293,0.0021,0.1086,16,1.173,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_time_since_last_touch>=0.000(p50),5.0,1115,159.4,0.3686,0.6305,0.0009,0.1066,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_time_since_last_touch>=0.000(p25),5.0,1115,159.4,0.3686,0.6305,0.0009,0.1066,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,recent_trend_payoff_atr_24h<=-2.282(p25),4.0,901,128.8,0.3685,0.6304,0.0011,0.1075,21,1.17,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,break_close_location>=0.687(p25),6.0,863,123.4,0.3685,0.6304,0.0012,0.1064,16,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,distance_to_next_htf_obstacle_atr<=1.060(p75),5.0,801,114.5,0.3683,0.6305,0.0012,0.1059,14,1.168,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_time_since_last_touch>=3.000(p75),12.0,706,100.9,0.3683,0.6317,0.0,0.1048,16,1.166,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,htf_range_size_mid_atr<=20.749(p50),12.0,1116,159.5,0.3683,0.6317,0.0,0.1048,14,1.166,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,recent_trend_payoff_atr_48h<=-2.318(p25),4.0,777,111.1,0.3681,0.6319,0.0,0.1042,22,1.165,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,retest_candle_body_penetration<=0.645(p75),12.0,1815,259.5,0.368,0.6314,0.0006,0.1051,17,1.167,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,trend_alignment>=2,5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,none,5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_class==tradable,5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,trend_age_bars_1h>=0.000(p50),5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,trend_age_bars_1h>=0.000(p25),5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,off_hours,retest_candle_body_penetration<=0.418(p50),8.0,772,110.4,0.3679,0.6321,0.0,0.1036,12,1.164,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,break_close_location<=0.921(p75),5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,bars_between_retest_and_break>=0.000(p25),5.0,1117,159.7,0.3679,0.6303,0.0018,0.1063,12,1.169,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_time_since_last_touch<=3.000(p75),5.0,843,120.5,0.3677,0.6311,0.0012,0.1042,15,1.165,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,bearish_htf_range_position_mid>=0.189(p25),5.0,1371,196.0,0.3676,0.6317,0.0007,0.1039,14,1.164,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,htf_range_size_mid_atr>=20.749(p50),6.0,740,105.8,0.3676,0.6324,0.0,0.1027,13,1.162,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,trend_age_impulses<=6.000(p75),5.0,914,130.7,0.3676,0.6302,0.0022,0.1058,13,1.168,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,trend_age_impulses>=4.000(p25) & aoi_time_since_last_touch>=0.000(p25),4.0,702,100.4,0.3675,0.6311,0.0014,0.1038,15,1.164,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,trend_age_impulses>=4.000(p25),6.0,887,126.8,0.3675,0.6325,0.0,0.1026,15,1.162,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,session_directional_bias>=-0.388(p50),12.0,1037,148.2,0.3674,0.6316,0.001,0.104,20,1.165,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,london_ny,signal_candle_opposite_extreme_atr>=1.167(p75),12.0,776,110.9,0.3673,0.6327,0.0,0.1018,12,1.161,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,bearish_aoi_midpoint_range_position_mid>=0.336(p25),4.0,956,136.7,0.3672,0.6318,0.001,0.1029,13,1.163,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,aoi_height_atr<=1.512(p75),4.0,708,101.2,0.3672,0.6314,0.0014,0.1029,13,1.163,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,geo_aoi_height_atr<=1.512(p75),4.0,708,101.2,0.3672,0.6314,0.0014,0.1029,13,1.163,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,distance_to_next_htf_obstacle_atr<=1.060(p75),6.0,749,107.1,0.3672,0.6328,0.0,0.1015,17,1.16,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,signal_candle_opposite_extreme_atr>=0.567(p25),6.0,760,108.6,0.3671,0.6329,0.0,0.1013,16,1.16,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,trend_age_impulses>=4.000(p25),4.0,703,100.5,0.367,0.6316,0.0014,0.1022,15,1.162,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25),4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25) & trend_age_bars_1h>=0.000(p25),4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25) & trend_alignment>=2,4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25) & aoi_class==tradable,4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,bars_between_retest_and_break<=1.000(p50),6.0,897,128.2,0.3668,0.631,0.0022,0.1033,15,1.164,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25) & bars_between_retest_and_break>=0.000(p25),4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_impulses>=4.000(p25) & break_close_location<=0.921(p75),4.0,736,105.2,0.3668,0.6332,0.0,0.1005,18,1.159,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,distance_from_last_impulse_atr>=0.374(p25),6.0,761,108.8,0.3666,0.6334,0.0,0.0999,16,1.158,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ld_ny_overlap,aoi_near_edge_atr<=0.589(p75),5.0,802,114.6,0.3666,0.6309,0.0025,0.1031,11,1.163,,,,,
ATR1,SL_ATR_1_0,2.0,all,ld_ny_overlap,bearish_htf_range_position_mid>=0.512(p50),5.0,887,126.8,0.3664,0.6336,0.0,0.0992,16,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,signal_candle_body_atr>=0.369(p25),6.0,977,139.7,0.3664,0.6325,0.001,0.1012,15,1.16,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,break_impulse_body_atr>=0.369(p25),6.0,977,139.7,0.3664,0.6325,0.001,0.1012,15,1.16,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,trend_age_impulses>=6.000(p75),4.0,1168,167.0,0.3664,0.6336,0.0,0.0993,14,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,break_close_location>=0.826(p50),12.0,830,118.7,0.3663,0.6337,0.0,0.0988,12,1.156,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,signal_candle_range_atr<=1.420(p75),6.0,822,117.5,0.3662,0.6338,0.0,0.0985,17,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,break_impulse_range_atr<=1.420(p75),6.0,822,117.5,0.3662,0.6338,0.0,0.0985,17,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,aoi_time_since_last_touch>=0.000(p25),4.0,844,120.7,0.3661,0.6327,0.0012,0.0994,13,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,aoi_height_atr>=1.145(p25),12.0,1792,256.2,0.3661,0.6339,0.0,0.0982,13,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,geo_aoi_height_atr>=1.145(p25),12.0,1792,256.2,0.3661,0.6339,0.0,0.0982,13,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,aoi_time_since_last_touch>=0.000(p50),4.0,844,120.7,0.3661,0.6327,0.0012,0.0994,13,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,bearish_only,4.0,1576,225.3,0.3661,0.6332,0.0006,0.0992,13,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,signal_candle_range_atr<=1.420(p75),6.0,907,129.7,0.366,0.634,0.0,0.0981,22,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,eur_pairs,asia,max_retest_penetration_atr<=1.167(p75),6.0,817,116.8,0.366,0.634,0.0,0.0979,15,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,break_impulse_range_atr<=1.420(p75),6.0,907,129.7,0.366,0.634,0.0,0.0981,22,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,aoi_time_since_last_touch>=0.000(p25),6.0,1014,145.0,0.3659,0.6341,0.0,0.0976,16,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,aoi_far_edge_atr>=1.439(p25),6.0,932,133.2,0.3659,0.6341,0.0,0.0976,11,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,aoi_time_since_last_touch>=0.000(p50),6.0,1014,145.0,0.3659,0.6341,0.0,0.0976,16,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,htf_range_size_mid_atr>=20.749(p50),12.0,1402,200.4,0.3659,0.6341,0.0,0.0977,14,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,aoi_height_atr<=1.512(p75),6.0,790,112.9,0.3658,0.6342,0.0,0.0975,16,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,geo_aoi_height_atr<=1.512(p75),6.0,790,112.9,0.3658,0.6342,0.0,0.0975,16,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,all,london_ny,bearish_htf_range_position_mid>=0.829(p75),12.0,771,110.2,0.3658,0.6342,0.0,0.0973,13,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,signal_candle_range_atr>=1.420(p75),4.0,1569,224.3,0.3658,0.6342,0.0,0.0975,21,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,none,4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,bars_between_retest_and_break>=0.000(p25),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_alignment>=2,4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,break_close_location<=0.921(p75),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_bars_1h>=0.000(p25),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,aoi_class==tradable,4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,trend_age_bars_1h>=0.000(p50),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,aoi_time_since_last_touch>=0.000(p50),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_open,aoi_time_since_last_touch>=0.000(p25),4.0,853,121.9,0.3658,0.6342,0.0,0.0973,15,1.153,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_open,break_impulse_range_atr>=1.420(p75),4.0,1569,224.3,0.3658,0.6342,0.0,0.0975,21,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,distance_from_last_impulse_atr>=0.374(p25),6.0,982,140.4,0.3656,0.6334,0.001,0.0986,15,1.156,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,break_impulse_body_atr<=0.938(p75),6.0,829,118.5,0.3655,0.6345,0.0,0.0965,17,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,signal_candle_body_atr<=0.938(p75),6.0,829,118.5,0.3655,0.6345,0.0,0.0965,17,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,trend_age_bars_1h>=0.000(p25),6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,trend_age_bars_1h>=0.000(p50),6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,bars_between_retest_and_break>=0.000(p25),6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,max_retest_penetration_atr<=1.167(p75),6.0,914,130.7,0.3654,0.6324,0.0022,0.0992,12,1.157,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,break_close_location<=0.921(p75),6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,none,6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london_ny,bearish_only,12.0,1070,153.0,0.3654,0.6346,0.0,0.0963,19,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,aoi_class==tradable,6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london,trend_alignment>=2,6.0,1018,145.5,0.3654,0.6346,0.0,0.0963,16,1.152,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bearish_only,6.0,2108,301.3,0.3653,0.6338,0.0009,0.0974,17,1.154,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny_afternoon,bearish_aoi_midpoint_range_position_high>=0.330(p25),4.0,824,117.8,0.3653,0.6335,0.0012,0.0983,22,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,all,ny,bearish_aoi_midpoint_range_position_mid>=0.336(p25),6.0,1284,183.6,0.3653,0.6332,0.0016,0.0985,16,1.155,,,,,
ATR1,SL_ATR_1_0,2.0,nzd_bloc,london_ny,retest_candle_body_penetration<=0.418(p50),12.0,931,133.1,0.3652,0.6348,0.0,0.0956,13,1.151,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,signal_candle_body_atr<=0.938(p75),6.0,961,137.4,0.3652,0.6348,0.0,0.0957,24,1.151,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,london,break_impulse_body_atr<=0.938(p75),6.0,961,137.4,0.3652,0.6348,0.0,0.0957,24,1.151,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny,aoi_far_edge_atr>=1.439(p25),6.0,794,113.5,0.3652,0.6348,0.0,0.0957,12,1.151,,,,,
ATR1,SL_ATR_1_0,2.0,jpy_pairs,ny,trend_age_impulses>=5.000(p50),6.0,748,106.9,0.365,0.635,0.0,0.0949,15,1.149,,,,,
ATR1,SL_ATR_1_0,2.0,high_vol,ny_open,bars_between_retest_and_break>=0.000(p25),4.0,847,121.1,0.3648,0.634,0.0012,0.0955,13,1.151,,,,,
ATR1,SL_ATR_1_0,2.0,gbp_pairs,ny_open,trend_age_impulses>=4.000(p25),4.0,773,110.5,0.3648,0.6352,0.0,0.0944,15,1.149,,,,,
